Date,equity,cash,position_qty,action,p_up,memory_matches
2025-01-05 19:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-05 19:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-05 19:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-05 20:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-05 20:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-05 20:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-05 20:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-05 21:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-05 21:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-05 21:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-05 21:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-05 22:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-05 22:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-05 22:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-05 22:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-05 23:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-05 23:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-05 23:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-05 23:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 00:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 00:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 00:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 00:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 01:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 01:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 01:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 01:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 02:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 02:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 02:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 02:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 03:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 03:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 03:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 03:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 04:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 04:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 04:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 04:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 05:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 05:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 05:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 05:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 06:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 06:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 06:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 06:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 07:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 07:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 07:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 07:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 08:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 08:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 08:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 08:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 09:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 09:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 09:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 09:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 10:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 10:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 10:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 10:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 11:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 11:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 11:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 11:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 12:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 12:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 12:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 12:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 13:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 13:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 13:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 13:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 14:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 14:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 14:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 14:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 15:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 15:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 15:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 15:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 16:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 16:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 16:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 16:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 17:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 17:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 17:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 17:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 18:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 18:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 18:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 18:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 19:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 19:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 19:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 19:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 20:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 20:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 20:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 20:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 21:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 21:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 21:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 21:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 22:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 22:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 22:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 22:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 23:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 23:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 23:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-06 23:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 00:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 00:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 00:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 00:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 01:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 01:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 01:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 01:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 02:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 02:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 02:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 02:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 03:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 03:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 03:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 03:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 04:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 04:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 04:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 04:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 05:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 05:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 05:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 05:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 06:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 06:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 06:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 06:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 07:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 07:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 07:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 07:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 08:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 08:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 08:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 08:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 09:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 09:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 09:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 09:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 10:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 10:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 10:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 10:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 11:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 11:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 11:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 11:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 12:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 12:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 12:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 12:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 13:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 13:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 13:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 13:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 14:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 14:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 14:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 14:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 15:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 15:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 15:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 15:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 16:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 16:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 16:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 16:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 17:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 17:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 17:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 17:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 18:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 18:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 18:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 18:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 19:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 19:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 19:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 19:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 20:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 20:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 20:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 20:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 21:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 21:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 21:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 21:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 22:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 22:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 22:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 22:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 23:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 23:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 23:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-07 23:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 00:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 00:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 00:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 00:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 01:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 01:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 01:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 01:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 02:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 02:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 02:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 02:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 03:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 03:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 03:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 03:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 04:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 04:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 04:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 04:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 05:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 05:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 05:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 05:45:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 06:00:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 06:15:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 06:30:00+00:00,10000.0,10000.0,0.0,HOLD,0.5,0
2025-01-08 06:45:00+00:00,9969.435128531752,4995.0,0.05220623551276964,BUY,0.65,3
2025-01-08 07:00:00+00:00,9991.282393969135,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 07:15:00+00:00,9979.729676112514,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 07:30:00+00:00,9985.023388393509,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 07:45:00+00:00,9988.896569006201,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 08:00:00+00:00,9990.91329588406,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 08:15:00+00:00,9998.344331446948,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 08:30:00+00:00,10012.507361079206,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 08:45:00+00:00,10003.978950445842,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 09:00:00+00:00,10006.417503706642,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 09:15:00+00:00,10002.24204899033,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 09:30:00+00:00,9996.33178106793,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 09:45:00+00:00,9977.188276567755,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 10:00:00+00:00,9983.640967277131,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 10:15:00+00:00,9999.607722346356,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 10:30:00+00:00,9993.395180320338,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 10:45:00+00:00,10004.763610165599,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 11:00:00+00:00,9993.29076784931,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 11:15:00+00:00,9983.582496293358,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 11:30:00+00:00,9943.315304780004,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 11:45:00+00:00,9961.6360390085,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 12:00:00+00:00,9964.594044312653,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 12:15:00+00:00,9960.742790318876,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 12:30:00+00:00,9963.483617683296,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 12:45:00+00:00,9948.745797398042,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 13:00:00+00:00,9971.583415123103,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 13:15:00+00:00,9983.920270637125,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 13:30:00+00:00,9972.693319690105,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 13:45:00+00:00,9974.63956815002,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 14:00:00+00:00,9969.745233570698,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 14:15:00+00:00,9977.515087602063,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 14:30:00+00:00,9973.208595234613,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 14:45:00+00:00,9969.628291603149,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 15:00:00+00:00,9962.66136947397,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 15:15:00+00:00,9944.013824211164,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 15:30:00+00:00,9954.36475452628,4995.0,0.05220623551276964,BUY,0.65,0
2025-01-08 15:45:00+00:00,9980.370246622257,4995.0,0.05220623551276964,BUY,0.65,0
